NeuronNetwork 0
N  4796 5.747 9.56446 -30.0056 4.58154 8.45324 -28.481 0.707754 0.734275 0.768309 1 0.427628 -0.371763 0.331041 27 2833 0 0 0 4169 1 5477 
N  4797 3.56313 38.874 -18.882 5.53697 38.2103 -19.7361 0.110434 0.44002 0.765327 1 0.859138 0.624566 -0.321198 53 2833 0 0 0 3184 1 6987 
N  4798 11.0125 38.8815 -16.8337 13.1107 38.3976 -17.7993 0.239552 0.246379 0.765111 1 0.393511 -0.645474 -0.681435 54 2833 0 0 0 3807 1 5119 
N  4799 6.42628 40.1895 -26.8306 8.49271 40.5527 -25.294 0.190314 0.286939 0.765082 1 -0.46207 0.588023 -0.257884 56 2833 0 0 0 4315 1 4953 
N  4800 2.40173 39.972 -24.2475 3.21816 40.1017 -23.458 -0.226702 0.294481 0.763713 1 -0.437567 -0.142726 0.834563 55 2833 0 0 0 4171 1 4954 
N  4801 1.25316 40.074 -18.3972 1.99643 40.0875 -19.1093 0.157198 0.396143 0.765337 1 0.454594 0.684105 0.205946 54 2833 0 0 0 4722 1 5789 
N  4802 1.0487 34.7791 -20.9849 2.34471 32.5599 -21.5796 0.0263913 0.274468 0.764492 1 2.69219 4.87739 2.96695 52 2833 0 0 0 4317 1 5790 
N  4803 1.88544 34.1026 -17.7597 3.66494 31.5229 -19.2985 0.164365 0.298033 0.765033 1 -0.0827078 0.348484 0.440986 51 2833 0 0 0 2648 1 6230 
N  4804 6.78065 36.945 -15.0045 9.66013 35.2097 -16.9936 0.15699 0.346201 0.765169 1 -0.172704 0.0112963 0.35775 51 2833 0 0 0 3231 1 5578 
N  4805 27.6616 42.5419 -29.3576 28.0657 41.5653 -31.8582 0.534325 0.381684 0.76655 1 0.053774 0.162165 0.0825038 42 2833 0 0 0 4596 1 5581 
N  4806 20.9255 21.1865 -47.2738 19.3226 19.6518 -47.612 0.466467 0.882807 0.767999 1 -0.161962 0.256461 0.133048 37 2833 0 0 0 4536 1 5698 
N  4807 2.63507 -0.801139 -45.0192 1.08272 -2.00718 -44.5375 0.386924 0.664465 0.767003 1 0.0856328 0.0891908 -0.172434 27 2833 0 0 0 4110 1 6244 
N  4808 -22.104 -18.7958 -46.9405 -21.9139 -18.8244 -46.6658 0.0426718 0.129233 0.764061 1 0.250986 -0.326367 0.172714 28 2833 0 0 0 4250 1 5056 
N  4809 -10.0234 -5.12638 -47.5448 -9.86478 -5.34168 -47.3419 0.19801 0.287316 0.765109 1 0.091091 -0.272792 -0.0700986 32 2833 0 0 0 4730 1 5057 
N  4810 10.5163 9.236 -29.5963 9.58723 8.49607 -28.5113 0.231615 0.435279 0.765717 1 0.106555 -0.0746055 0.0837497 28 2833 0 0 0 1622 1 5584 
N  4811 2.50462 1.89014 -27.3999 0.811653 0.29115 -25.6866 0.278988 0.511056 0.766128 1 -0.131624 0.0733453 -0.0201585 17 2833 0 0 0 4598 1 7134 
N  4812 6.60019 10.8726 -31.5701 9.48022 13.0556 -30.7804 1.23213 0.435782 0.769064 1 -0.328397 0.308566 -0.0460305 51 2833 0 0 0 4537 1 5486 
N  4813 2.72228 19.0853 -51.713 2.44792 17.3187 -53.4568 0.284394 0.470425 0.766011 1 0.0812116 0.396248 -0.24472 31 2833 0 0 0 4467 1 5708 
N  4814 -56.8279 -25.1484 -23.6563 -58.2283 -24.5497 -23.397 1.0691 0.423956 0.76848 1 -0.351676 -1.67287 -0.606248 53 2833 0 0 0 4674 2 6027 6132 
N  4815 -60.0989 -21.4968 -14.1446 -61.6178 -21.7509 -15.6416 0.927397 0.467609 0.768152 1 -0.512635 1.74956 -2.01289 53 2833 0 0 0 4604 1 6758 
N  4816 -57.3563 -20.9391 -24.5825 -58.8497 -21.3258 -24.1102 0.905961 0.595623 0.768508 1 1.97988 -1.25482 -1.86987 53 2833 0 0 0 4605 1 6387 
N  4817 -57.4243 -25.0551 -15.7193 -58.2679 -24.7438 -17.3787 0.902903 0.448978 0.768007 1 -4.0805 2.00495 -0.00835469 52 2833 0 0 0 4741 1 5070 
N  4818 -56.7171 -23.5597 -15.1277 -56.6025 -23.8331 -17.1032 0.962497 0.41394 0.76809 1 0.215951 -0.112901 0.0247279 51 2833 0 0 0 3566 1 5132 
N  4819 -10.2519 -9.35822 -29.8052 -9.43719 -8.64967 -29.1436 0.648395 0.399907 0.766992 1 -0.271501 0.20278 0.111864 29 2833 0 0 0 3665 1 6884 
N  4820 -15.4967 -23.3291 -37.5844 -16.4755 -24.3481 -36.9581 0.523734 0.586514 0.767199 1 -0.030549 -0.125671 -0.141121 32 2833 0 0 0 3767 1 5134 
N  4821 2.44324 39.6802 58.7895 3.95232 39.3578 60.0237 -0.0416168 0.478691 0.764948 1 1.17767 -2.17551 -0.14203 53 2832 0 0 0 3714 1 6397 
N  4822 3.74353 51.906 46.437 4.78911 54.3083 48.6686 0.243143 0.527513 0.766064 1 -0.353633 -0.308323 -0.340952 56 2832 0 0 0 4609 1 6267 
N  4823 3.29419 37.9435 61.3884 4.88242 37.1073 62.5283 0.219858 0.447414 0.765718 1 0.766072 0.142896 0.607105 54 2832 0 0 0 4744 1 5823 
N  4824 2.45476 41.3885 55.8685 3.96848 41.7137 57.2188 0.0964975 0.454548 0.765329 1 -0.536457 -1.30634 0.187221 53 2832 0 0 0 4681 1 4903 
N  4825 5.10718 41.5068 55.365 7.61184 41.8705 56.7262 0.0219046 0.509862 0.765265 1 0.158912 2.05364 2.71712 53 2832 0 0 0 4612 1 5610 
N  4826 3.78719 39.819 57.007 6.04361 39.3833 57.9969 0.215077 0.502308 0.765885 1 1.78624 -4.83266 3.22252 52 2832 0 0 0 4682 1 6505 
N  4827 4.16646 38.6775 57.78 6.68269 37.6578 58.4705 0.0176177 0.426158 0.76497 1 -0.0422471 0.205674 0.199919 51 2832 0 0 0 2877 1 5824 
N  4828 22.5165 18.3905 24.7168 22.093 16.7171 27.9802 0.35369 0.123557 0.765082 1 -0.120419 -0.0977935 -0.0162805 36 2832 0 0 0 4191 1 5507 
N  4829 18.0793 20.1268 41.5532 16.9939 20.9239 42.1815 0.403128 0.772627 0.767418 1 0.286973 -0.266709 -0.0583736 19 2832 0 0 0 3241 1 5317 
N  4830 17.7657 22.494 75.4951 15.348 21.9646 76.998 0.402703 0.685764 0.767127 1 0.324116 0.185808 -0.0895273 26 2832 0 0 0 702 1 6647 
N  4831 17.4903 16.5404 83.963 15.8206 15.0223 83.4535 0.301931 0.642609 0.766645 1 -0.166839 0.203375 0.0846565 33 2832 0 0 0 3943 1 5319 
N  4832 4.69115 9.90466 83.6043 3.01343 9.63433 84.0232 0.824382 0.83327 0.76903 1 0.0682068 0.212702 0.105656 62 2832 0 0 0 4751 1 5152 
N  4833 31.0627 19.3034 68.2499 29.4366 19.1359 67.9201 0.790578 0.730206 0.768572 1 -0.394388 0.364551 -0.341591 54 2832 0 0 0 4269 1 4910 
N  4834 26.2162 12.4337 73.8439 24.4852 14.1747 72.1274 0.812979 0.580579 0.768147 1 1.69632 -0.209801 -0.723518 53 2832 0 0 0 3381 1 5518 
N  4835 7.98612 1.38875 78.7155 9.04608 0.199903 80.0846 0.755256 0.665646 0.768238 1 0.174894 0.0863963 0.156216 59 2832 0 0 0 4755 1 5000 
N  4836 6.47018 18.8159 76.0926 8.54503 19.1694 75.7319 0.916994 0.739463 0.769026 1 0.16089 -0.453079 0.217647 56 2832 0 0 0 4492 0 
N  4837 25.5793 11.6206 74.293 23.9345 13.5912 72.519 0.872447 0.638445 0.768539 1 1.35708 -1.32195 -2.12939 53 2832 0 0 0 4623 1 5325 
N  4838 28.7347 21.8752 72.0144 26.324 20.6687 70.539 0.769988 0.692243 0.768377 1 1.73023 -1.99568 -1.56244 52 2832 0 0 0 3384 1 5001 
N  4839 33.1807 1.70155 70.8094 32.0064 2.22606 70.1025 0.811543 0.612151 0.768248 1 0.551491 0.362389 -0.540304 55 2832 0 0 0 4625 1 6055 
N  4840 27.1355 22.2807 68.3808 25.2932 21.2089 67.9 0.816817 0.689996 0.768526 1 -1.26003 0.443884 0.0802465 53 2832 0 0 0 4351 1 4914 
N  4841 27.3022 21.5221 69.9388 25.0503 20.4061 69.0016 0.900345 0.719394 0.768903 1 2.68389 3.06572 -1.9192 52 2832 0 0 0 4695 1 6164 
N  4842 28.6035 23.473 69.7961 25.8874 21.6847 68.9317 0.849367 0.713376 0.768713 1 -0.243885 -0.226322 0.0959468 51 2832 0 0 0 2011 1 5004 
N  4843 28.2283 23.817 66.4622 25.342 21.7968 66.611 0.762315 0.78152 0.768649 1 -0.0269048 0.0306796 0.111145 50 2832 0 0 0 4275 38 4918 5006 5088 5164 5242 5331 5434 5527 5631 5732 5840 5939 6059 6166 6296 6427 6531 6657 6794 6925 7046 7184 7336 7482 7636 7786 7949 8108 8287 8453 8632 8826 9013 9196 9400 9569 9781 9988 
N  4844 22.9376 19.0715 23.7782 21.999 17.6292 23.6124 0.359996 0.610102 0.766731 1 0.210649 -0.367542 -0.251814 39 2832 0 0 0 4629 1 5529 
N  4845 8.14471 38.9285 31.7994 10.9175 38.0097 28.9639 0.498803 0.664962 0.767378 1 0.059134 0.0610922 0.0118437 51 2832 0 0 0 3833 2 5090 7643 
N  4846 18.0847 1.09262 55.0985 17.0044 -0.441936 54.5477 0.684413 0.752862 0.768293 1 -0.381913 -0.488168 0.286104 19 2832 0 0 0 4355 1 5247 
N  4847 2.39917 -1.27758 40.9982 0.627208 -2.24581 41.6802 0.29371 0.67977 0.766742 1 0.190414 -0.179298 -0.0984631 19 2832 0 0 0 3126 1 5010 
N  4848 59.2699 24.6636 8.12365 59.3257 22.3755 10.7948 0.637255 0.406627 0.766977 1 -0.523086 0.515853 -0.454897 46 2832 0 0 0 3835 1 5249 
N  4849 45.3863 21.7003 20.7278 45.9806 20.9656 19.3446 0.45702 0.522021 0.766761 1 0.0907178 0.0111756 -0.108275 33 2832 0 0 0 4421 1 5535 
N  4850 61.6276 31.2352 4.70273 59.1529 32.0105 3.08958 0.74995 0.823839 0.76875 1 -0.0374546 -0.376112 -0.324252 26 2832 0 0 0 4766 1 6067 
N  4851 -53.7448 13.2651 24.5626 -51.4338 14.6293 22.2192 0.467007 0.547629 0.76688 1 -0.025924 -0.193631 0.135299 48 2832 0 0 0 4503 1 4932 
N  4852 -26.0112 -9.16879 14.1586 -27.0484 -9.17745 13.2109 0.494065 0.427142 0.766567 1 -0.0171055 -0.0436177 0.117664 33 2832 0 0 0 4771 1 5177 
N  4853 -32.4705 -26.4339 -16.642 -31.8021 -26.0292 -16.784 0.52909 0.443873 0.76674 1 -0.0936586 -0.229213 -0.271449 29 2832 0 0 0 3299 1 7368 
N  4854 -40.8187 2.44053 15.5021 -41.947 0.561018 12.6306 0.25197 0.53163 0.766107 1 -0.367393 -0.0422117 -0.392344 22 2832 0 0 0 4433 1 5756 
N  4855 -33.8997 28.9192 25.4545 -34.9686 32.8635 28.9705 0.155554 0.7132 0.766392 1 -0.26463 0.17569 0.329518 37 2832 0 0 0 3843 1 6310 
N  4856 -42.0538 -3.62277 0.260892 -44.0034 -3.91282 -1.12607 0.384597 0.585534 0.766731 1 0.0255606 0.123922 0.0239557 20 2832 0 0 0 3739 1 5456 
N  4857 36.1182 -36.345 -28.0071 34.7851 -34.1059 -26.5493 0.0669402 0.636675 0.765839 1 0.22506 -1.31091 -0.552961 54 2832 0 0 0 4706 1 5024 
N  4858 44.4901 -24.7098 -34.8529 46.7306 -23.38 -31.9631 0.0258553 0.719461 0.765979 1 -0.0053541 0.00835856 -0.0302004 59 2832 0 0 0 4512 1 4939 
N  4859 35.7858 -37.5262 -31.7446 34.7325 -35.1054 -29.3777 0.0420642 0.727382 0.76606 1 -0.358883 0.535697 0.270621 55 2832 0 0 0 2830 1 6821 
N  4860 33.7033 -43.6108 -24.5804 32.9594 -41.7218 -23.5643 0.362767 0.728732 0.767137 1 -0.242379 0.0948203 -0.0823828 56 2832 0 0 0 4437 1 7518 
N  4861 36.3385 -35.4527 -30.1406 35.051 -33.1593 -28.2739 -0.0110407 0.75033 0.765959 1 0.142833 -0.623218 -0.270574 54 2832 0 0 0 3056 1 5857 
N  4862 37.727 -33.9359 -36.9979 37.4837 -31.066 -34.1343 -0.0407361 0.772065 0.765932 1 0.204039 0.317403 0.0952747 57 2832 0 0 0 4438 1 5658 
N  4863 36.151 -32.145 -38.4863 35.4567 -29.5536 -35.9819 0.221626 0.572726 0.766143 1 0.16452 0.638899 -0.215775 56 2832 0 0 0 4300 1 5186 
N  4864 36.2228 -31.8364 -33.3135 34.9108 -29.7177 -31.0538 0.0351356 0.638547 0.765739 1 0.941908 0.0909024 -0.762464 54 2832 0 0 0 3967 1 5763 
N  4865 39.5637 -25.4803 -34.2004 39.3616 -24.5812 -31.8999 -0.102461 0.683503 0.765429 1 0.431248 -0.578153 0.877046 54 2832 0 0 0 4227 1 5460 
N  4866 36.251 -34.0647 -32.1057 34.9449 -31.768 -29.9551 -0.120646 0.667314 0.765314 1 -0.0281123 -0.0707712 0.667109 54 2832 0 0 0 4581 1 6451 
N  4867 33.7772 -29.7222 -26.3718 31.1396 -29.0988 -26.1663 0.00737164 0.707731 0.765878 1 -0.332574 -0.308335 0.11181 51 2832 0 0 0 2034 1 7527 
N  4868 45.0917 -11.3218 -23.9842 43.4966 -14.1329 -25.9384 0.0932558 0.605245 0.765822 1 0.168685 0.318472 0.239922 45 2832 0 0 0 4441 1 5464 
N  4869 14.2777 15.649 -49.6531 12.1304 13.3117 -50.2764 0.0807471 0.524991 0.765512 1 -0.310647 -0.467252 0.389783 26 2832 0 0 0 4232 1 6325 
N  4870 39.0349 7.76351 -20.1728 38.158 10.5828 -21.1806 -0.3115 0.540789 0.764253 1 -0.0572593 -0.040876 -0.177155 51 2832 0 0 0 3694 1 7399 
N  4871 26.0606 -18.5883 -33.7099 27.6743 -20.6393 -35.477 -0.234361 0.701397 0.765048 1 0.16372 0.118493 -0.131651 40 2832 0 0 0 3798 1 5878 
N  4872 20.2217 -32.6064 -37.826 18.9496 -34.7974 -39.1648 0.351319 0.288493 0.765626 1 0.100474 -0.0530618 0.00456518 42 2832 0 0 0 4788 1 5039 
N  4873 34.938 -16.6762 -13.6073 33.9541 -19.2227 -16.5192 0.225289 0.50696 0.765935 1 -0.0567918 0.158295 -0.516024 46 2832 0 0 0 3913 1 5880 
N  4874 32.5177 -21.5015 -16.0318 30.8395 -23.3352 -18.6797 0.0878756 0.57499 0.765703 1 0.0828944 0.132079 0.103759 46 2832 0 0 0 4789 1 5670 
N  4875 22.5527 -25.2139 -42.4106 22.1789 -26.9604 -41.6209 0.164412 0.562932 0.765919 1 0.116664 0.0513931 0.225157 36 2832 0 0 0 4448 1 5115 
N  4876 -16.8416 -38.8478 -45.7724 -19.3392 -40.0821 -45.6915 0.556937 0.485189 0.766972 1 0.010408 -0.0508377 -0.0842243 43 2832 0 0 0 4588 1 5882 
N  4877 -12.2886 -40.1678 -39.1356 -13.9646 -39.8998 -39.0582 0.481716 0.513165 0.766814 1 -0.35682 0.442705 0.0170416 37 2832 0 0 0 3406 1 5378 
N  4878 -4.94254 -19.3756 -36.199 -4.85778 -19.0291 -34.9342 0.104416 0.492462 0.765482 1 -0.52608 0.198796 -0.419379 16 2832 0 0 0 4383 1 5041 
N  4879 22.9864 -24.641 -23.5812 21.3194 -24.7132 -23.8504 0.678725 0.557845 0.767622 1 -0.260786 0.383656 0.158529 51 2832 0 0 0 4590 1 6849 
N  4880 22.3122 -11.0253 -42.9292 22.2454 -10.6687 -41.5142 0.414473 0.645735 0.767032 1 -0.502959 -0.41931 -0.41134 31 2832 0 0 0 4795 1 6597 
N  4881 -1.18158 21.0538 -40.8571 0.410248 19.4783 -40.7593 0.595532 0.57521 0.767402 1 -0.305234 -0.220837 0.0274281 38 2832 0 0 0 4384 1 5887 
N  4882 6.27205 46.3673 -13.7504 7.42335 48.8698 -13.2952 0.350394 0.20903 0.765357 1 -0.0400818 0.172557 0.191593 58 2832 0 0 0 4048 1 5681 
N  4883 3.17542 39.8979 -26.3693 4.35782 39.9965 -25.0792 -0.0359716 0.382612 0.764645 1 -0.37496 -0.205504 0.439545 55 2832 0 0 0 4659 1 5282 
N  4884 4.88652 39.4317 -20.0322 7.12694 39.1743 -20.4113 0.0760854 0.238133 0.764537 1 0.145066 1.12537 -0.674338 54 2832 0 0 0 4454 1 5285 
N  4885 0.750825 34.5727 -20.396 1.96508 32.3144 -21.1291 0.0979675 0.332336 0.764925 1 1.73096 0.385426 -1.30581 52 2832 0 0 0 4389 1 4958 
N  4886 1.9052 34.058 -17.6358 3.69082 31.4699 -19.1998 0.157031 0.282707 0.764957 1 0.0827656 0.153679 0.219003 51 2832 0 0 0 2648 1 4959 
N  4887 14.6996 38.6297 -25.9493 15.8389 38.2334 -24.7574 0.18013 0.357402 0.765284 1 -0.734381 -0.401523 -0.373468 55 2832 0 0 0 4725 1 5203 
N  4888 19.6212 38.971 -18.1536 19.3787 38.5232 -18.9102 0.139908 0.262012 0.76483 1 0.280724 -0.532246 -1.00351 54 2832 0 0 0 4107 1 5289 
N  4889 14.8262 40.4088 -23.2823 15.9325 40.7246 -22.7204 0.215807 0.523347 0.765958 1 -0.0722796 0.169998 -0.669834 55 2832 0 0 0 4663 1 6118 
N  4890 6.64164 36.8473 -14.8576 9.52192 35.0737 -16.8618 0.122564 0.372136 0.765141 1 -0.466049 0.300625 0.208683 51 2832 0 0 0 3231 1 6477 
N  4891 20.2211 23.4315 -36.3163 18.5072 24.7099 -36.6237 0.309183 0.474508 0.766107 1 0.0249287 -0.0834738 -0.0642974 36 2832 0 0 0 4729 1 5580 
N  4892 23.8565 21.7524 -48.9149 26.0392 21.0671 -49.7092 0.181047 0.512603 0.765806 1 0.0373845 -0.127844 -0.0878377 33 2832 0 0 0 4178 1 5798 
N  4893 21.4702 18.8109 -33.4062 20.6418 17.0184 -33.2509 0.00992296 0.402865 0.764867 1 -0.0407794 0.0763463 -0.0230433 31 2832 0 0 0 4180 1 5585 
N  4894 6.51458 10.8007 -31.555 9.39348 13.0035 -30.7665 1.15567 0.443081 0.768833 1 0.241219 -0.0315126 0.120206 51 2832 0 0 0 4537 1 4971 
N  4895 22.9725 27.3725 -41.3276 23.292 31.5105 -40.6373 0.713124 0.581451 0.767816 1 -0.0766593 -0.0342674 -0.0232443 36 2832 0 0 0 4465 1 5300 
N  4896 13.2387 11.4101 -42.6002 13.5318 10.8523 -42.1367 0.493908 0.505775 0.76683 1 -0.121447 -0.0601906 0.00121808 11 2832 0 0 0 4541 1 5215 
N  4897 -53.8932 -31.7893 -28.5289 -54.7845 -29.6764 -26.9643 0.866828 0.491023 0.768027 1 0.925337 -0.364682 0.938867 54 2832 0 0 0 4673 1 5599 
N  4898 -56.8684 -25.1207 -23.6035 -58.2774 -24.5281 -23.3565 1.13006 0.387365 0.768561 1 -0.520553 -2.03591 -0.737092 53 2832 0 0 0 4674 1 6133 
N  4899 -56.7452 -23.4707 -15.0802 -56.6429 -23.7616 -17.061 0.87639 0.452492 0.767931 1 0.0496039 0.330222 -0.139438 51 2832 0 0 0 3566 1 5217 
N  4900 -43.0975 -31.8181 -25.3791 -43.1097 -33.71 -27.5823 0.606947 0.522616 0.767264 1 -0.28665 0.138479 -0.029615 39 2832 0 0 0 3997 1 5499 
N  4901 2.98591 36.8734 64.3704 4.07593 35.9919 65.114 -0.094854 0.509538 0.764873 1 0.552526 -0.509782 -0.49783 55 2831 0 0 0 4678 1 8077 
N  4902 6.83529 55.6484 46.4183 8.15463 58.19 48.9258 -0.00931565 0.410403 0.764828 1 -0.11535 0.0956118 -0.166868 58 2831 0 0 0 4471 1 5136 
N  4903 0.644744 42.6809 54.632 1.19972 43.6501 56.3752 0.109013 0.435009 0.765306 1 -0.546395 -0.802581 0.324591 54 2831 0 0 0 4824 1 5141 
N  4904 4.07524 38.6435 57.8139 6.56532 37.6098 58.507 -0.021765 0.430311 0.764853 1 -0.0993136 -0.406814 0.259733 51 2831 0 0 0 2877 1 5414 
N  4905 23.2491 21.8642 48.2343 23.5728 20.6213 47.4694 0.769134 0.528711 0.767827 1 0.307825 -0.111212 -0.177042 37 2831 0 0 0 3037 1 5310 
N  4906 11.4062 10.8001 59.3012 11.4057 10.533 57.7711 0.687452 0.511996 0.767498 1 0.0667518 0.0223831 -0.0513845 8 2831 0 0 0 4478 1 5146 
N  4907 22.8259 21.7752 85.3609 22.4702 20.4828 84.1676 -0.0459345 0.551956 0.765179 1 0.0715241 0.128268 0.0738328 37 2831 0 0 0 3944 1 5320 
N  4908 16.4227 9.01879 78.2739 17.2172 11.2068 79.1862 0.951974 0.723461 0.76909 1 0.133827 -0.152025 0.0997917 56 2831 0 0 0 4486 1 4997 
N  4909 21.3237 7.12561 80.5525 22.1188 8.51563 82.652 0.832855 0.635708 0.768398 1 0.352047 0.136278 0.189372 58 2831 0 0 0 3154 1 5925 
N  4910 31.2501 17.3495 66.0448 30.1361 17.8192 66.415 0.767531 0.752356 0.768569 1 -0.173676 -0.0952564 -0.0888549 55 2831 0 0 0 4833 1 5926 
N  4911 14.693 3.24766 77.3229 15.8681 3.54379 78.0029 0.876768 0.779832 0.769027 1 0.150272 0.0744215 -0.180327 57 2831 0 0 0 4197 1 5927 
N  4912 6.55083 0.440546 86.1527 4.87387 -1.24415 85.9018 0.757211 0.683754 0.768305 1 -0.0593638 -0.21282 -0.0521163 63 2831 0 0 0 4490 1 5155 
N  4913 28.2608 21.991 71.7813 25.8963 20.7555 70.3633 0.997743 0.718718 0.769227 1 -0.97735 3.247 0.431159 52 2831 0 0 0 2855 1 5323 
N  4914 25.7876 22.1024 66.3109 24.5473 21.3584 66.4552 0.79609 0.669657 0.768388 1 -0.628929 0.224453 0.0381926 54 2831 0 0 0 4840 1 5934 
N  4915 27.1166 20.2718 70.3298 24.8892 19.4969 69.2881 0.890424 0.642998 0.768615 1 -4.28923 3.68339 2.59689 52 2831 0 0 0 4352 1 9393 
N  4916 27.2823 21.0385 70.036 25.0329 20.0506 69.0728 0.719827 0.689199 0.768199 1 3.92842 0.700404 -3.82154 52 2831 0 0 0 4758 1 6293 
N  4917 28.5737 23.4764 69.7631 25.8608 21.6872 68.9079 0.785151 0.683839 0.768399 1 -0.0198629 0.183082 -0.00517393 51 2831 0 0 0 2011 1 7177 
N  4918 26.6699 21.6286 67.3872 24.2185 20.3263 67.1766 0.751425 0.769504 0.768573 1 0.304192 0.0570412 -0.0443768 51 2831 0 0 0 4843 1 5838 
N  4919 36.6129 41.1633 51.7407 34.857 40.5804 50.9523 0.606101 0.670878 0.767757 1 0.193134 -0.021088 0.176119 49 2831 0 0 0 4018 1 5243 
N  4920 20.6521 43.0162 57.5758 19.4161 41.9253 56.5334 0.62534 0.610504 0.767619 1 -0.0684842 -0.281847 0.394399 46 2831 0 0 0 4136 1 5089 
N  4921 5.67941 38.9998 33.2097 8.30615 38.3894 31.1388 0.387787 0.763555 0.767337 1 1.21781 -2.01723 -1.83961 53 2831 0 0 0 4759 1 9789 
N  4922 6.59551 39.785 31.3885 9.41795 39.336 28.8567 0.341006 0.730205 0.767069 1 0.647665 4.769 3.15342 52 2831 0 0 0 4138 1 6929 
N  4923 2.82855 37.5324 36.6007 3.8429 36.802 35.6675 0.59521 0.681597 0.767756 1 0.635292 0.0302133 0.0163825 55 2831 0 0 0 4760 1 5530 
N  4924 6.56339 39.6861 31.3218 9.38487 39.1984 28.7898 0.446555 0.721707 0.767393 1 1.52411 -4.32911 -2.63515 52 2831 0 0 0 4276 1 5166 
N  4925 8.14992 38.9136 31.7423 10.922 37.9889 28.9047 0.399567 0.724898 0.767247 1 -0.191209 -0.0515328 -0.248201 51 2831 0 0 0 3833 1 6800 
N  4926 -4.35888 -9.36763 29.7738 -4.42256 -8.30294 31.5798 0.122947 0.502987 0.76558 1 -0.162793 -0.157303 0.0286067 14 2831 0 0 0 3834 1 5011 
N  4927 59.5992 25.8882 6.84768 59.9353 23.6119 9.65017 0.657923 0.476656 0.767281 1 -0.142585 0.437353 0.153719 45 2831 0 0 0 3386 1 5741 
N  4928 46.3471 21.2608 20.1495 47.247 20.2552 18.6041 0.844782 0.465383 0.767868 1 -0.0749009 0.105906 -0.0705673 32 2831 0 0 0 4209 1 5012 
N  4929 57.3342 23.5548 11.2759 56.8462 21.4733 13.2778 0.609608 0.700917 0.767869 1 0.0908822 0.0309332 -0.0495553 48 2831 0 0 0 4763 1 5343 
N  4930 51.7473 29.8284 19.8975 52.1432 32.2262 18.2566 0.538007 0.7817 0.7679 1 0.00792842 -0.109918 0.224403 30 2831 0 0 0 4765 1 6066 
N  4931 67.9087 4.75412 -2.13499 70.3719 2.67475 -2.96275 0.811424 0.447637 0.767697 1 -0.00476515 -0.0350037 0.0691658 23 2831 0 0 0 4281 1 5746 
N  4932 -54.3524 10.9642 22.5491 -52.1812 13.0894 20.7925 0.370826 0.566231 0.76662 1 0.131146 -0.420353 0.137132 49 2831 0 0 0 4851 1 5174 
N  4933 -22.4182 13.9182 17.5012 -24.4157 14.0526 16.5612 0.30506 0.499121 0.766176 1 -0.0421427 -0.125601 -0.0559693 40 2831 0 0 0 3893 1 7066 
N  4934 -21.1375 -2.63264 2.63529 -22.6415 -1.11816 5.0931 0.515544 0.776793 0.767808 1 -0.361798 0.296338 -0.104128 48 2831 0 0 0 4767 1 5543 
N  4935 -26.7545 -26.227 -30.3136 -28.6681 -28.1482 -31.9754 0.515197 0.53119 0.766986 1 -0.0361462 0.0166832 -0.057584 37 2831 0 0 0 4359 1 5019 
N  4936 -1.72027 -1.5339 -3.56003 -2.42018 -2.24722 -4.04316 0.349453 0.666428 0.766884 1 -0.0049011 0.0209083 -0.00595862 31 2831 0 0 0 4574 1 5348 
N  4937 -26.59 1.95424 1.57166 -25.0061 0.344941 0.0256929 0.45154 0.591191 0.766974 1 -0.00151481 -0.0408488 0.0111801 17 2831 0 0 0 4146 1 5349 
N  4938 34.7494 -35.1473 -31.4621 33.2126 -32.8448 -29.3918 0.0319434 0.84037 0.766404 1 -0.247721 -0.634713 0.216358 54 2831 0 0 0 2641 1 5458 
N  4939 46.0941 -24.9541 -35.6274 48.5341 -23.5435 -32.7847 0.00634536 0.728876 0.765945 1 -0.193168 -0.0815928 0.182421 60 2831 0 0 0 4858 1 5025 
N  4940 39.013 -30.7493 -35.532 38.756 -28.5384 -32.9333 0.0149581 0.586627 0.765498 1 0.541346 0.159046 0.125343 55 2831 0 0 0 4090 1 5550 
N  4941 34.1443 -31.868 -28.4773 31.8143 -30.5447 -27.5669 0.0390494 0.702192 0.765965 1 3.09437 2.24766 0.443377 52 2831 0 0 0 3849 1 5859 
N  4942 33.7347 -29.7311 -26.3416 31.0903 -29.1067 -26.1405 0.0194862 0.690344 0.76586 1 -0.218392 -0.385118 -0.164174 51 2831 0 0 0 2034 1 6090 
N  4943 18.1343 15.4544 -44.905 15.884 13.3435 -44.4044 0.0156857 0.451926 0.76505 1 0.130137 -0.271594 0.0919538 27 2831 0 0 0 1521 1 8869 
N  4944 20.4163 22.5053 -51.4253 18.9611 22.4835 -52.9627 -0.0133824 0.464742 0.764996 1 -0.0500022 0.205446 0.0141267 30 2831 0 0 0 3852 1 5271 
N  4945 39.8247 9.08049 -22.0396 39.3912 11.6747 -22.3869 -0.492071 0.46808 0.763406 1 -2.30708 2.66094 -1.32909 52 2831 0 0 0 4586 1 9858 
N  4946 39.1007 7.62918 -20.0525 38.2495 10.462 -21.0877 -0.43145 0.521386 0.763787 1 0.214016 -0.120584 0.069969 51 2831 0 0 0 3694 1 5874 
N  4947 48.1293 -8.18711 -17.929 46.5503 -9.11628 -20.1639 -0.497348 0.644946 0.76398 1 0.152628 -0.23265 0.281573 47 2831 0 0 0 4652 1 6210 
